Varenr;Varenavn;Utpris ink.mva;Kjøpspris;Kjøpslistepris;Saldo;Varegr.1;Varegr.2;Varegr.3;Pakningsantall;Posteringsgruppe;Sist oppdatert;Leverandør;Lev. varenr;Saldo;Bruk frg/str
199541;Sufix  Perform Fuse 135m 0,16mm Neon;199,00;99,000;99,00;0;4;428;402;0;4;18.03.15 22:25:33;14;691716;0;False
199548;Sufix  Perform Fuse 250m 0,18mm Neon;399,00;199,000;199,00;0;4;428;402;0;4;18.03.15 22:25:33;14;691818;0;False
199566;Sufix  Matrix Pro 135m 0,34mm Black;279,00;139,000;139,00;0;4;428;402;0;4;18.03.15 22:25:33;14;692034;0;False
199573;Sufix  Matrix Pro 250m 0,16mm Black;499,00;249,000;249,00;0;4;428;402;0;4;18.03.15 22:25:33;14;692116;0;False
199584;Sufix  Matrix Pro 1500m 0,12mm Black;2399,00;1199,000;1199,00;0;4;428;402;0;4;18.03.15 22:25:33;14;692212;0;False
199591;Sufix  Matrix Pro 1500m 0,30mm Black;2399,00;1199,000;1199,00;0;4;428;402;0;4;18.03.15 22:25:33;14;692230;0;False
199598;Sufix  Matrix Pro 135m 0,14mm Chartre;279,00;139,000;139,00;0;4;428;402;0;4;18.03.15 22:25:33;14;692414;0;False
199623;Sufix  Matrix Pro 1500m 0,12mm Chartr;2399,00;1199,000;1199,00;0;4;428;402;0;4;18.03.15 22:25:33;14;692612;0;False
199634;Sufix  Matrix Pro 1500m 0,58mm Chartr;2399,00;1199,000;1199,00;0;4;428;402;0;4;18.03.15 22:25:33;14;692658;0;False
199673;Sufix  Tapered Fly Leader 12' 2x;59,00;23,500;23,50;0;4;428;470;0;4;31.01.15 08:51:56;14;694322;0;False
199641;Sufix  Tru-Braid 250m 0,18mm;749,00;375,000;375,00;0;4;428;470;0;4;31.01.15 08:51:57;14;693018;0;False
199684;Sufix  Shooting Line Float 35m 15lbs;199,00;79,500;79,50;0;4;428;470;0;4;31.01.15 08:51:58;14;694915;0;False
199819;Marttiini  "Condor Martef Fillet 6""";599,00;316,000;316,00;0;3;4;4;0;4;31.01.15 08:51:59;14;805055;0;False
199820;Marttiini  "Condor Martef Fillet 7,5""";699,00;368,000;368,00;0;3;4;4;0;4;31.01.15 08:51:59;14;805060;0;False
412204;Rapala  RAPALA FINLANDER FILLET;349,00;184,000;184,00;0;3;4;4;0;4;18.03.15 22:25:33;14;802250;0;False
199788;Rapala  " Superflex Fillet 7""";349,00;184,000;184,00;0;3;4;4;0;4;31.01.15 08:52:01;14;802252;0;False
200075;Autan  Pp Pumpespray;99,00;52,000;52,00;0;3;6;79;0;4;31.01.15 08:52:01;14;889060;0;False
200107;Elbe  RøKspon 0.5kg BøK Natur;79,00;41,500;41,50;0;3;6;6;0;4;31.01.15 08:52:02;14;995060;0;False
807382;Marttiini  CONDOR SKINNER BASIC;399,00;210,000;210,00;0;3;4;4;0;4;18.03.15 22:25:33;14;804050;0;False
163086;Normark  Res.SkjæR Lazer M250;319,00;159,500;159,50;0;4;12;508;0;4;18.03.15 22:25:33;14;493221;0;False
199782;Rapala  Foldekniv Fillet 404f;199,00;105,000;105,00;0;3;4;4;0;4;31.01.15 08:52:04;14;802211;0;False
237429;Johnson  Autan Family Clear Gel;119,00;62,500;62,50;0;3;6;79;0;4;31.01.15 08:52:05;14;889070;0;False
807375;Marttiini  CONDOR MARTEF SKINN/HOOK;899,00;473,000;473,00;0;3;4;4;0;4;18.03.15 22:25:33;14;804012;0;False
199781;Rapala  Big Game Hunting;449,00;236,000;236,00;0;3;4;4;0;4;31.01.15 08:52:06;14;802209;0;False
199783;Rapala  Bait Knife;49,00;26,000;26,00;0;3;4;4;0;4;31.01.15 08:52:07;14;802213;0;False
199815;Marttiini  CONDOR MARTEF BIG GAME;799,00;421,000;421,00;0;3;4;4;0;4;31.01.15 08:52:08;14;804016;0;False
199824;Marttiini  "Condor Economy 7,5""";299,00;157,000;157,00;0;3;4;4;0;4;31.01.15 08:52:09;14;805090;0;False
199826;Marttiini  Speiderkniv;299,00;157,000;157,00;0;3;4;4;0;4;31.01.15 08:52:10;14;805122;0;False
163049;Normark  Ispigger  De Luxe;249,00;131,000;131,00;0;1744;436;516;0;4;31.01.15 08:52:10;14;490083;0;False
237426;Johnson  Autan Gulvdisplay 72stk 2011;8328,00;3785,000;3785,00;0;3;6;79;0;4;31.01.15 08:52:11;14;889053;0;False
237428;Johnson  Autan Pp FlåTt Pumpespray;119,00;63,000;63,00;0;3;6;79;0;4;31.01.15 08:52:12;14;889063;0;False
807413;Johnson  RAID PLUG IN DISPLAY;6372,00;2499,000;2499,00;0;3;6;79;0;4;31.01.15 08:52:13;14;889077;0;False
807383;Marttiini  CONDOR HUNTER BASIC;399,00;210,000;210,00;0;3;4;4;0;4;18.03.15 22:25:33;14;804051;0;False
412206;Rapala  RAPALA BL. MEDALLION FILLET 7;299,00;157,000;157,00;0;3;4;4;0;4;18.03.15 22:25:33;14;802256;0;False
197418;Elias  TRÅLE JUNIOR KNIV;119,00;62,500;62,50;0;3;4;4;0;4;31.01.15 08:52:15;14;189235;0;False
199817;Marttiini  CONDOR FISHERMANSS SET;749,00;394,000;394,00;0;3;4;4;0;4;31.01.15 08:52:15;14;804018;0;False
807381;Marttiini  FISHING FIT FILLET;549,00;289,000;289,00;0;3;4;4;0;4;18.03.15 22:25:33;14;804047;0;False
412208;Rapala  RAPALA POCKET FOLDING KNIFE;99,00;52,000;52,00;0;3;4;517;0;4;18.03.15 22:25:33;14;802262;0;False
678065;Johnson  AUTAN GULVDISPLAY 69STK 2012;8499,00;3863,000;3863,00;0;3;6;79;0;4;18.03.15 22:25:33;14;889055;0;False
412201;Rapala  RAPALA BAIT KNIFE;59,00;31,000;31,00;0;3;4;4;0;4;31.01.15 08:52:18;14;802213;0;False
199789;Rapala  " Fillet 7"" Saltvann";99,00;52,000;52,00;0;3;4;4;0;4;31.01.15 08:52:19;14;802260;0;False
199821;Marttiini  "Condor Martef Fillet 9""";749,00;394,000;394,00;0;3;4;4;0;4;31.01.15 08:52:20;14;805070;0;False
199830;Marttiini  DIAMOND KNIVBRYNE;249,00;131,000;131,00;0;3;4;4;0;4;31.01.15 08:52:20;14;805200;0;False
199779;Rapala  RAPALA SALMON FILLET;299,00;157,000;157,00;0;3;4;4;0;4;31.01.15 08:52:21;14;802207;0;False
200079;Autan  Family Clear Gel;99,00;52,000;52,00;0;3;6;79;0;4;31.01.15 08:52:22;14;889070;0;False
199813;Marttiini  CONDOR MARTEF SKINNER;699,00;368,000;368,00;0;3;4;4;0;4;31.01.15 08:52:23;14;804010;0;False
807411;Johnson  RAID PLUG IN HOLDER;249,00;131,000;131,00;0;3;6;79;0;4;31.01.15 08:52:23;14;889075;0;False
807377;Marttiini  CONDOR MARTEF HUNTERS KNIFE;799,00;421,000;421,00;1,00;3;4;4;0;4;20.04.15 14:38:14;14;804014;1,00;False
807379;Marttiini  HUNTING FIT CARVING;315,00;315,000;315,00;0;3;4;4;0;4;18.03.15 22:25:33;14;804044;0;False
678040;Rapala  RAPALA FILLET;79,00;41,500;41,50;0;3;4;517;0;4;18.03.15 22:25:33;14;802261;0;False
140189;Teho  50 Teleskop;79,00;41,500;41,50;0;4;12;20;0;4;31.01.15 08:52:26;14;490456;0;False
200076;Autan  Pp Spray;99,00;52,000;52,00;0;3;6;79;0;4;31.01.15 08:52:27;14;889061;0;False
200108;Elbe  RøKspon 0.5kg BøK M/Einer;79,00;41,500;41,50;0;3;6;6;0;4;31.01.15 08:52:28;14;995061;0;False
237376;Marttiini  Luxus Skinner;599,00;315,000;315,00;0;3;4;4;0;4;31.01.15 08:52:28;14;804006;0;False
678043;Marttiini  CONDOR MARTEF SKINNER ORANGE;699,00;368,000;368,00;0;3;4;4;0;4;31.01.15 08:52:29;14;804011;0;False
140931;Normark  Reserveskj Lazer Comp 125;229,00;120,500;120,50;0;4;12;508;0;4;18.03.15 22:25:33;14;493405;0;False
140221;Normark  Res.SkjæR Lazer M150;279,00;139,500;139,50;0;4;12;508;0;4;18.03.15 22:25:33;14;493219;0;False
200074;Autan  Gulvdisplay 66stk;6294,00;2861,000;2861,00;0;3;6;79;0;4;31.01.15 08:52:31;14;889053;0;False
237378;Marttiini  Hunters Knife;679,00;357,000;357,00;0;3;4;4;0;4;31.01.15 08:52:32;14;805121;0;False
199778;Rapala  " Fillet Treskaft 6""";249,00;131,000;131,00;0;3;4;4;0;4;31.01.15 08:52:33;14;802204;0;False
200078;Autan  Pp FlåTt Pumpespray;99,00;52,000;52,00;0;3;6;79;0;4;31.01.15 08:52:34;14;889063;0;False
199827;Marttiini  Finnkniv 20cm Blad;799,00;421,000;421,00;0;3;4;4;0;4;31.01.15 08:52:34;14;805125;0;False
237380;Marttiini  Pelican Kampanje 10stk;4990,00;2630,000;2630,00;0;3;4;4;0;4;31.01.15 08:52:35;14;805250;0;False
807410;Johnson  AUTAN AFTERBITE GEL;159,00;84,000;84,00;0;3;6;79;0;4;31.01.15 08:52:36;14;889069;0;False
807376;Marttiini  CONDOR MARTEF BIG GAME;899,00;473,000;473,00;0;3;4;4;0;4;18.03.15 22:25:33;14;804013;0;False
412326;Johnson  AUTAN PP SPRAY;129,00;68,000;68,00;0;3;6;79;0;4;18.03.15 22:25:33;14;889061;0;False
341349;Storm  Pilkestang;249,00;131,000;131,00;0;1744;436;516;0;4;18.03.15 22:25:33;14;490462;0;False
200080;Autan  Cooling Insect;99,00;52,000;52,00;0;3;6;79;0;4;31.01.15 08:52:39;14;889071;0;False
807412;Johnson  RAID PLUG IN REFILL;199,00;105,000;105,00;0;3;6;79;0;4;18.03.15 22:25:33;14;889076;0;False
412328;Johnson  RAID MYGGSPIRAL;99,00;52,000;52,00;0;3;6;79;0;4;18.03.15 22:25:33;14;889073;0;False
199814;Marttiini  CONDOR MARTEF SKINN/HOOK;799,00;421,000;421,00;0;3;4;4;0;4;31.01.15 08:52:41;14;804015;0;False
807378;Marttiini  HUNTING FIT SKINNER;599,00;315,000;315,00;0;3;4;4;0;4;18.03.15 22:25:33;14;804042;0;False
146073;Normark  Spiral Til Lazer 326 200mm;1569,00;784,500;784,50;0;4;12;508;0;4;18.03.15 22:25:33;14;493223;0;False
199816;Marttiini  CONDOR MARTEF HUNTERS KNIFE;699,00;368,000;368,00;0;3;4;4;0;4;31.01.15 08:52:43;14;804017;0;False
199823;Marttiini  "Condor Economy 6""";249,00;131,000;131,00;0;3;4;4;0;4;31.01.15 08:52:44;14;805085;0;False
237377;Marttiini  Explorer Curly Birch M;699,00;367,000;367,00;0;3;4;4;0;4;31.01.15 08:52:44;14;805114;0;False
237427;Johnson  Autan Pp Pumpespray;129,00;68,000;68,00;0;3;6;79;0;4;31.01.15 08:52:45;14;889060;0;False
807380;Marttiini  FISHING FIT FILLET;449,00;263,000;263,00;0;3;4;4;0;4;18.03.15 22:25:33;14;804046;0;False
140190;Teho  70 Teleskop;84,00;44,000;44,00;0;4;12;20;0;4;31.01.15 08:52:47;14;490457;0;False
163090;Normark  Reserveskj Lazer Comp 150;229,00;120,500;120,50;0;4;12;508;0;4;18.03.15 22:25:33;14;493406;0;False
200077;Autan  Pp Mygg & FlåTt Stift;99,00;52,000;52,00;0;3;6;79;0;4;31.01.15 08:52:48;14;889062;0;False
562489;Rapala  COUNTDOWN S;139,00;73,000;73,00;0;4;5;430;0;4;18.03.15 22:25:33;14;585599;0;False
562491;Rapala  DEEP TAIL DANCER;159,00;84,000;84,00;0;4;5;430;0;4;18.03.15 22:25:33;14;593615;0;False
562508;Rapala  BALSA XTREME MINNOW;199,00;105,000;105,00;0;4;5;430;0;4;18.03.15 22:25:33;14;595073;0;False
562506;Rapala  BALSA XTREME MINNOW;199,00;105,000;105,00;0;4;5;430;0;4;18.03.15 22:25:33;14;595070;0;False
562523;Storm  ULTRA EEL;69,00;37,000;37,00;0;4;5;465;0;4;18.03.15 22:25:33;14;667710;0;False
198978;Rapala  Glidin' Rap 15cm Bpc;199,00;105,000;105,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594714;0;False
199012;Rapala  Flat Rap 8cm Yp;129,00;68,000;68,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594917;0;False
199393;Storm  Swimming Crab 31g Rc;69,00;36,500;36,50;0;4;5;465;0;4;18.03.15 22:25:33;14;668104;0;False
199227;Blue Fox  Vibrax Shad 6g Abbor P;59,00;31,000;31,00;0;4;5;463;0;4;18.03.15 22:25:33;14;661706;0;False
199244;Blue Fox  Vibrax Hot Pepper 4g Rbs;59,00;31,000;31,00;0;4;5;463;0;4;18.03.15 22:25:33;14;662017;0;False
199327;Blue Fox  Classic Vibrax Glow 2 Glo;49,00;26,000;26,00;0;4;5;463;0;4;18.03.15 22:25:33;14;663924;0;False
199310;Blue Fox  Deep Super Vibrax 2 Srb;49,00;26,000;26,00;0;4;5;463;0;4;18.03.15 22:25:33;14;663868;0;False
198457;Elbe  Interpilk Rød/Flash 100g;99,00;52,000;52,00;0;4;5;438;0;4;18.03.15 22:25:33;14;568100;0;False
199410;Blue Fox  Lucius 12g S;49,00;26,000;26,00;0;4;5;438;0;4;18.03.15 22:25:33;14;673501;0;False
198474;Elbe  2-Pak Torsk/Lyr 60g;99,00;52,000;52,00;0;4;5;461;0;4;31.01.15 08:52:59;14;569440;0;False
198242;Møre-silda hologap 18g sølv;69,00;22,000;36,50;0;1746;551;438;0;4;18.03.15 22:30:26;0;508181;0;False
198059;Remen  Møresild 6g Matt/Grønn;59,00;31,000;31,00;0;4;5;438;0;4;18.03.15 22:25:33;14;504069;0;False
198076;Remen  Møresild 15g Sølv/Fluor;59,00;31,000;31,00;0;4;5;438;0;4;18.03.15 22:25:33;14;504158;0;False
198540;HALLINGKONGEN 12G GULL/R.;49,00;20,000;28,50;0;1746;551;438;0;4;18.03.15 22:30:27;0;576104;0;False
198159;Remen  Møreungen 7g Sort/Gulpr.;59,00;31,000;31,00;6,00;4;5;438;0;4;04.05.15 15:28:40;14;506071;6,00;False
198291;Remen  Atomsilda 7g Rød/Gul;59,00;31,000;31,00;6,00;4;5;438;0;4;20.04.15 10:49:20;14;530077;6,00;False
198308;Remen  Atomsilda 25g Rød/Hvit;64,00;33,500;33,50;0;4;5;438;0;4;18.03.15 22:25:33;14;530251;0;False
198208;Remen  Skarpsilda 12g Hgre;49,00;26,000;26,00;0;4;5;438;0;4;18.03.15 22:25:33;14;507123;0;False
198374;Remen  Skarpsilda 150g Sølv/Grønn;99,00;52,000;52,00;0;4;5;438;0;4;18.03.15 22:25:33;14;551503;0;False
198391;Williamson  Abyss 250g Blk;119,00;62,500;62,50;0;4;5;460;0;4;18.03.15 22:25:33;14;555250;0;False
198142;Elbe  Torsk 28g SøLv;39,00;20,500;20,50;0;4;5;438;0;4;18.03.15 22:25:33;14;505282;0;False
198557;Luhr-Jensen  Krocodile Ss 11g Sardine;49,00;26,000;26,00;0;4;5;438;0;4;31.01.15 08:53:08;14;577105;0;False
199078;Vmc  Gummimakk  2/0 5stk GrøNn;59,00;31,000;31,00;0;4;5;462;0;4;18.03.15 22:25:33;14;618202;0;False
199144;Vmc  Enkelkrok Bz 5/0 25st;89,00;47,000;47,00;0;4;5;390;0;4;18.03.15 22:25:33;14;640312;0;False
199161;Vmc  Enkelkrok Tr #4 10st;49,00;26,000;26,00;0;4;5;390;0;4;18.03.15 22:25:33;14;640721;0;False
411160;Remen  MØREUNGEN CHILI;59,00;31,000;31,00;6,00;4;5;438;0;4;20.04.15 10:00:54;14;506927;6,00;False
411658;Rapala  ULTRA LIGHT MINNOW;99,00;52,000;52,00;0;4;5;430;0;4;18.03.15 22:25:33;14;595122;0;False
198370;Remen  Skarpsilda 100g SøLv/RøD;79,00;41,500;41,50;0;4;5;460;0;4;18.03.15 22:25:33;14;551002;0;False
411741;Blue Fox  SHALLOW SUPER VIBRAX;64,00;33,500;33,50;0;4;5;463;0;4;18.03.15 22:25:33;14;663773;0;False
198656;Rapala  Original F 5cm Bsm;109,00;57,500;57,50;0;4;5;430;0;4;18.03.15 22:25:33;14;584581;0;False
411260;Elbe  SILDEKONGEN;89,00;47,000;47,00;0;4;5;438;0;4;18.03.15 22:25:33;14;569003;0;False
198876;Rapala  Deep Tail Dancer 11cm Blt;149,00;78,500;78,50;0;4;5;430;0;4;18.03.15 22:25:33;14;593810;0;False
807312;Blue Fox  VIBRAX BULLET;59,00;31,000;31,00;0;4;5;463;0;4;18.03.15 22:25:33;14;664484;0;False
198788;Rapala  Countdown S 9cm Ft;119,00;62,500;62,50;0;4;5;430;0;4;18.03.15 22:25:33;14;585607;0;False
198944;Rapala  X-Rap Deep 8cm Hp;129,00;68,000;68,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594585;0;False
199276;Blue Fox  Shallow Super Vibrax1 Cgr;49,00;26,000;26,00;0;4;5;463;0;4;18.03.15 22:25:33;14;663804;0;False
199293;Blue Fox  Shallow Super Vibrax3 Gr;49,00;26,000;26,00;0;4;5;463;0;4;18.03.15 22:25:33;14;663821;0;False
198861;Rapala  Magnum F 18cm Ft;189,00;99,500;99,50;0;4;5;430;0;4;18.03.15 22:25:33;14;589607;0;False
198878;Rapala  Deep Tail Dancer 11cm Fyp;149,00;78,500;78,50;0;4;5;430;0;4;18.03.15 22:25:33;14;593812;0;False
198257;Remen  Møresild Holo 32g Sø/Sv;84,00;44,000;44,00;0;4;5;438;0;4;18.03.15 22:25:33;14;508321;0;False
198274;Remen  Møresild Holo 55g Gu/Rø;84,00;44,000;44,00;0;4;5;438;0;4;18.03.15 22:25:33;14;508553;0;False
198091;Remen  Møresild 22g Sølv/Blå;64,00;34,000;34,00;0;4;5;438;0;4;18.03.15 22:25:33;14;504225;0;False
198108;Møresild sølv/svart 32 gr;69,00;34,000;41,50;0;1746;551;438;0;4;18.03.15 22:30:27;0;504324;0;False
198125;Møresild 50 gr sølv/rød;79,00;35,000;41,50;0;1746;551;438;0;4;18.03.15 22:30:26;0;504503;0;False
199127;Vmc  Enkel Moth. Ps 3/0 10st;49,00;26,000;26,00;0;4;5;390;0;4;18.03.15 22:25:33;14;640262;0;False
198174;Remen  Møreungen 18g Flecto/Blå;59,00;31,000;31,00;0;4;5;438;0;4;18.03.15 22:25:33;14;506184;0;False
198191;Møreungen 4 g pr;49,00;20,000;26,00;0;1746;551;438;0;4;18.03.15 22:30:27;0;506803;0;False
198357;Remen  Atomsilda 600g Roy;149,00;78,500;78,50;0;4;5;460;0;4;18.03.15 22:25:33;14;536006;0;False
198423;Williamson  Gyro 40g Orange Mackerel;69,00;36,500;36,50;0;4;5;438;0;4;18.03.15 22:25:33;14;557404;0;False
198440;Williamson  Vortex 200g Hppgl;129,00;68,000;68,00;0;4;5;460;0;4;18.03.15 22:25:33;14;558206;0;False
199027;Elbe  2-Pak Sild 50g Sv/S+Gr/Sø;59,00;31,000;31,00;0;4;5;461;0;4;18.03.15 22:25:33;14;596501;0;False
197338;Elbe  REKEHEKLE;54,00;28,500;28,50;0;4;5;462;0;4;31.01.15 08:53:31;14;006140;0;False
197355;Elbe  KROKSETT LANGE/BROSME;99,00;52,000;52,00;0;4;5;462;0;4;31.01.15 08:53:32;14;006203;0;False
199110;Vmc  Gummimakk  8/0 5stk Sort;89,00;47,000;47,00;0;4;5;462;0;4;18.03.15 22:25:33;14;618708;0;False
199376;Storm  Giant Jig.Shad 264g Cd;149,00;78,500;78,50;0;4;5;465;0;4;18.03.15 22:25:33;14;667625;0;False
199193;VMC Round treble BZ #6 10S;59,00;25,650;31,00;0;1746;551;390;0;4;18.03.15 22:30:27;0;641502;0;False
199210;Vmc  Treble Fly Bk #6 10st;69,00;36,500;36,50;0;4;5;390;0;4;18.03.15 22:25:33;14;642205;0;False
197942;Vangen  Sjøørretfl Reker 4st;89,00;47,000;47,00;0;4;5;464;0;4;18.03.15 22:25:33;14;480623;0;False
197959;Vangen  2-Pk Butcher #12;45,00;23,500;23,50;0;4;5;464;0;4;31.01.15 08:53:37;14;481102;0;False
198025;Vangen  2-Pk Mikkeli Blue;89,00;47,000;47,00;0;4;5;464;0;4;18.03.15 22:25:33;14;481417;0;False
198042;Vangen  2-Pk BøRstepetter;69,00;36,500;36,50;0;4;5;464;0;4;18.03.15 22:25:33;14;481505;0;False
199980;Sunridge  Fiskevest Flyt M;799,00;421,000;421,00;0;1743;431;467;0;4;31.01.15 08:53:39;14;863050;0;False
198337;Remen  Atomsilda 170g Rød/Gul;109,00;57,500;57,50;0;4;5;438;0;4;18.03.15 22:25:33;14;531702;0;False
199019;Rapala  Flat Rap 10cm Sb;129,00;68,000;68,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594936;0;False
198695;Rapala  Original F 9cm S;119,00;62,500;62,50;0;4;5;430;0;4;18.03.15 22:25:33;14;584819;0;False
198720;Rapala  Original F 11cm Galb;119,00;62,500;62,50;0;4;5;430;0;4;18.03.15 22:25:33;14;584996;0;False
198742;Rapala  Countdown S 3cm Tr;109,00;57,500;57,50;0;4;5;430;0;4;18.03.15 22:25:33;14;585326;0;False
146100;One Way  Drinking Belt With Bottle;249,00;125,000;125,00;0;7;27;77;0;4;18.03.15 22:25:33;14;60056;0;False
237046;Rapala  Max Rap 15cm Fg;219,00;115,000;115,00;0;4;5;430;0;4;31.01.15 08:53:44;14;594862;0;False
237063;Rapala  Flat Rap 10cm Rt;139,00;73,000;73,00;0;4;5;430;0;4;31.01.15 08:53:45;14;594939;0;False
807295;Rapala  X-RAP MAGNUM;249,00;131,000;131,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594328;0;False
807212;Remen  MØRESILD LTD LAKS;79,00;41,500;41,50;0;4;5;438;0;4;18.03.15 22:25:33;14;504723;0;False
807278;Storm  STORM GOMOKU BOTTOM;79,00;42,000;42,00;0;4;5;430;0;4;18.03.15 22:25:33;14;591241;0;False
678024;Storm  GIANT JIG.SHAD;299,00;157,500;157,50;0;4;5;465;0;4;18.03.15 22:25:33;14;668243;0;False
198956;Rapala  X-Rap Deep 10cm Og;149,00;79,000;79,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594607;0;False
198907;Rapala  X-Rap Sw 10cm Sb;159,00;83,500;83,50;0;4;5;430;0;4;18.03.15 22:25:33;14;594106;0;False
198178;Remen  Møreungen Hammer 7g Sbgo;49,00;26,000;26,00;0;4;5;438;0;4;18.03.15 22:25:33;14;506502;0;False
198812;Rapala  Countdown S 11cm Alb;129,00;68,000;68,00;0;4;5;430;0;4;18.03.15 22:25:33;14;586395;0;False
562521;Storm  GIANT JIG.SHAD;159,00;84,000;84,00;0;4;5;465;0;4;18.03.15 22:25:33;14;667612;0;False
198898;Rapala  X-Rap 10cm Og;129,00;68,000;68,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594005;0;False
198790;Rapala  Countdown S 9cm Mn;119,00;62,500;62,50;0;4;5;430;0;4;18.03.15 22:25:33;14;585612;0;False
198779;Rapala  Countdown S 7cm Rfsm;119,00;62,500;62,50;0;4;5;430;0;4;18.03.15 22:25:33;14;585583;0;False
198489;Remen  Sluksett Bf Ferskvann 3-Pak;119,00;62,500;62,50;0;4;5;461;0;4;31.01.15 08:53:53;14;569578;0;False
199401;Storm  Wildeye Live Trout 12g/8cm;89,00;47,000;47,00;0;4;5;465;0;4;18.03.15 22:25:33;14;668834;0;False
198512;Remen  KLASSIKERE LAKS;159,00;84,000;84,00;0;4;5;438;0;4;31.01.15 08:53:54;14;569892;0;False
140238;Rex  Rumpetaske U/Innhold;149,00;75,000;75,00;0;3;10;27;0;4;31.01.15 08:53:55;14;60054;0;False
140420;Elbe  Stolsekk Normark Alumin.;698,00;367,000;367,00;0;4;432;477;0;4;31.01.15 08:53:55;14;843300;0;False
163109;Rex  Drikkebelte Jr M/Flaske;99,00;49,000;49,00;0;3;10;27;0;4;31.01.15 08:53:56;14;60050;0;False
146104;One Way  Ow Team Container Bag W/Wheels;1299,00;650,000;650,00;0;3;10;469;0;4;18.03.15 22:25:33;14;60079;0;False
237027;Rapala  Flat Rap 6cm Cln;129,00;68,000;68,00;0;4;5;430;0;4;31.01.15 08:53:57;14;594761;0;False
237059;Rapala  Max Rap 17cm Fs;229,00;121,000;121,00;0;4;5;430;0;4;31.01.15 08:53:58;14;594887;0;False
237102;Blue Fox  Bullet Vibrax Fly 3 Bch;49,00;26,000;26,00;0;4;5;463;0;4;31.01.15 08:53:59;14;664460;0;False
807205;Remen  MØRESILD LTD ØRRET;69,00;31,000;31,00;0;4;5;438;0;4;18.03.15 22:25:33;14;504692;0;False
807198;Remen  MØRESILD LTD ØRRET;69,00;31,000;31,00;6,00;4;5;438;0;4;02.05.15 12:36:47;14;504661;6,00;False
807291;Rapala  XXX- RAP CASTING;229,00;121,000;121,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594263;0;False
807216;Remen  MØRESILD LTD LAKS;89,00;47,000;47,00;0;4;5;438;0;4;18.03.15 22:25:33;14;504731;0;False
807241;Rapala  ORIGINAL;129,00;68,000;68,00;0;4;5;430;0;4;18.03.15 22:25:33;14;584602;0;False
807405;Sunridge  Flytedress SAS MK 8;2199,00;1157,000;1157,00;0;1743;431;467;0;4;18.03.15 22:25:33;14;861023;0;False
807248;Rapala  ORIGINAL;139,00;73,000;73,00;0;4;5;430;0;4;18.03.15 22:25:33;14;584904;0;False
807230;Rapala  BX WAKING MINNOW;219,00;115,000;115,00;0;4;5;430;0;4;18.03.15 22:25:33;14;515172;0;False
807273;Storm  STORM GOMOKU MINN.;79,00;42,000;42,00;0;4;5;430;0;4;18.03.15 22:25:33;14;591224;0;False
807280;Storm  STORM GOMOKU BOTTOM;79,00;42,000;42,00;0;4;5;430;0;4;18.03.15 22:25:33;14;591243;0;False
807305;Rapala  SCATTER RAP JOINTED;169,00;89,000;89,00;0;4;5;430;0;4;18.03.15 22:25:33;14;595507;0;False
807316;Blue Fox  VIBRAX BULLET;59,00;31,000;31,00;0;4;5;463;0;4;18.03.15 22:25:33;14;664492;0;False
677985;Vmc  9291 FAULTLESS BAITHOLDER;79,00;41,500;41,50;0;4;5;390;0;4;18.03.15 22:25:33;14;640798;0;False
678028;Storm  GIANT JIG. SHAD RIGGING KIT;399,00;210,000;210,00;0;4;5;465;0;4;18.03.15 22:25:33;14;668867;0;False
677860;Angry Birds  ANGRY BIRDS RAPALA DISPLAY;5940,00;2499,000;2499,00;0;4;5;461;0;4;18.03.15 22:25:33;14;189461;0;False
678003;Shakespeare  VIBRAX UV;69,00;36,000;36,00;0;4;5;463;0;4;18.03.15 22:25:33;14;664223;0;False
677853;Angry Birds  ANGRY BIRDS VIBRAX;59,00;31,000;31,00;0;4;5;463;0;4;18.03.15 22:25:33;14;189441;0;False
677967;Rapala  BX JOINTED MINNOW;199,00;105,000;105,00;0;4;5;430;0;4;18.03.15 22:25:33;14;595152;0;False
678010;Storm  GIANT JIG.SHAD;159,00;84,000;84,00;0;4;5;465;0;4;18.03.15 22:25:33;14;667615;0;False
677960;Rapala  BALSA XTREME MINNOW;199,00;105,000;105,00;0;4;5;430;0;4;18.03.15 22:25:33;14;595072;0;False
678017;Storm  GIANT JIG.SHAD;259,00;136,000;136,00;0;4;5;465;0;4;18.03.15 22:25:33;14;667914;0;False
199340;Blue Fox  Trout Quiver 8g Bp;59,00;31,000;31,00;0;4;5;438;0;4;18.03.15 22:25:33;14;665109;0;False
412307;Vmc  VMC STÅLFORTOM;59,00;31,000;31,00;0;4;5;462;0;4;18.03.15 22:25:33;14;882570;0;False
411553;Rapala  MAX RAP;159,00;83,500;83,50;0;4;5;430;0;4;18.03.15 22:25:33;14;594671;0;False
198982;Rapala  Clackin' Rap 6cm Ft;139,00;73,000;73,00;0;4;5;430;0;4;18.03.15 22:25:33;14;594723;0;False
